Town,VName,Vendor,VAddrs,VType,VGrp,Spons,CCode,Payment,PayDate,GrantName,InvoiceNum,InvDate,Date2,CCode_A,TTYpe,CCode_B,Project,Acct,Qtr,
2,Ansonia,0000000002,035,01,1,002AIR,12060-20544-82079-2018-170005-SDE00003,701.6900,12/18/2017,Child & Adult Care - Cash In Lieu Commod,CCFCCIL_0350-OCT17-2017352,2017/12/18 #: CCFCCIL_0350-OCT17-2017352,12/18/2017,12060-20544-82079-2018,2,12060-20544-82079-170005,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,035,01,1,002AIR,12060-20544-82079-2018-170005-SDE00003,639.1400,1/18/2018,Child & Adult Care - Cash In Lieu Commod,CCFCCIL_0360-NOV17-2018010,2018/01/18 #: CCFCCIL_0360-NOV17-2018010,01/18/2018,12060-20544-82079-2018,2,12060-20544-82079-170005,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,035,01,1,002AIR,12060-20544-82079-2018-170005-SDE00003,460.8200,2/16/2018,Child & Adult Care - Cash In Lieu Commod,CCFCCIL_0370-DEC17-2018044,2018/02/16 #: CCFCCIL_0370-DEC17-2018044,02/16/2018,12060-20544-82079-2018,2,12060-20544-82079-170005,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,035,01,1,002AIR,12060-20544-82079-2018-170005-SDE00003,563.3500,3/14/2018,Child & Adult Care - Cash In Lieu Commod,CCFCCIL_0510-JAN18-2018073,2018/03/14 #: CCFCCIL_0510-JAN18-2018073,03/14/2018,12060-20544-82079-2018,2,12060-20544-82079-170005,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,035,01,1,002AIR,12060-20544-82079-2018-170005-SDE00003,570.7900,4/19/2018,Child & Adult Care - Cash In Lieu Commod,CCFCCIL_0020-FEB18-2018107,2018/04/19 #: CCFCCIL_0020-FEB18-2018107,04/19/2018,12060-20544-82079-2018,2,12060-20544-82079-170005,SDE000000000002,55050,QE-4 06/30,
2,Ansonia,0000000002,035,01,1,002AIR,12060-20544-82079-2018-170005-SDE00003,555.2100,5/15/2018,Child & Adult Care - Cash In Lieu Commod,CCFCCIL_0030-MAR18-2018134,2018/05/15 #: CCFCCIL_0030-MAR18-2018134,05/15/2018,12060-20544-82079-2018,2,12060-20544-82079-170005,SDE000000000002,55050,QE-4 06/30,
2,Ansonia,0000000002,035,01,1,002AIR,12060-20544-82079-2018-170005-SDE00003,497.3200,6/12/2018,Child & Adult Care - Cash In Lieu Commod,CCFCCIL_0040-APR18-2018163,2018/06/12 #: CCFCCIL_0040-APR18-2018163,06/12/2018,12060-20544-82079-2018,2,12060-20544-82079-170005,SDE000000000002,55050,QE-4 06/30,
2,Ansonia,0000000002,005,06,1,00251S,12060-20548-82079-2017-170005-SDE00003,3807.5500,8/2/2017,Summer Admin,SFSPADMN_0061-JUN2017-2017213,2017/08/02 #: SFSPADMN_0061-JUN2017-2017213,08/02/2017,12060-20548-82079-2017,2,12060-20548-82079-170005,SDE000000000002,55050,QE-1 09/30,
2,Ansonia,0000000002,005,06,1,00251S,12060-20548-82079-2017-170005-SDE00003,8715.6300,8/31/2017,Summer Admin,SFSPADMN_0071-JUL2017-2017243,2017/08/31 #: SFSPADMN_0071-JUL2017-2017243,08/31/2017,12060-20548-82079-2017,2,12060-20548-82079-170005,SDE000000000002,55050,QE-1 09/30,
2,Ansonia,0000000002,005,06,1,00251S,12060-20548-82079-2017-170005-SDE00003,5418.9100,10/11/2017,Summer Admin,SFSPADMN_0081-AUG2017-2017284,2017/10/11 #: SFSPADMN_0081-AUG2017-2017284,10/11/2017,12060-20548-82079-2017,2,12060-20548-82079-170005,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2017-170005-,98274.1000,7/24/2017,National School Lunch,LNCH_0051-MAY2017-2017205,2017/07/24 #: LNCH_0051-MAY2017-2017205,07/24/2017,12060-20560-82079-2017,2,12060-20560-82079-170005,SDE000000000002,55050,QE-1 09/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2017-170005-,29721.4400,8/30/2017,National School Lunch,LNCH_0061-JUN2017-2017242,2017/08/30 #: LNCH_0061-JUN2017-2017242,08/30/2017,12060-20560-82079-2017,2,12060-20560-82079-170005,SDE000000000002,55050,QE-1 09/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2017-170005-,105992.3800,11/20/2017,National School Lunch,LNCH_0091-SEP2017-2017305,2017/11/20 #: LNCH_0091-SEP2017-2017305,11/20/2017,12060-20560-82079-2017,2,12060-20560-82079-170005,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2018-170005-,96587.1500,12/14/2017,National School Lunch,LNCH_0101-OCT2017-2017341,2017/12/14 #: LNCH_0101-OCT2017-2017341,12/14/2017,12060-20560-82079-2018,2,12060-20560-82079-170005,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2018-170005-,86669.3400,1/17/2018,National School Lunch,LNCH_0111-NOV2017-2018003,2018/01/17 #: LNCH_0111-NOV2017-2018003,01/17/2018,12060-20560-82079-2018,2,12060-20560-82079-170005,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2018-170005-,67281.3300,2/14/2018,National School Lunch,LNCH_0121-DEC2017-2018031,2018/02/14 #: LNCH_0121-DEC2017-2018031,02/14/2018,12060-20560-82079-2018,2,12060-20560-82079-170005,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2018-170005-,77167.8100,3/14/2018,National School Lunch,LNCH_0011-JAN2018-2018058,2018/03/14 #: LNCH_0011-JAN2018-2018058,03/14/2018,12060-20560-82079-2018,2,12060-20560-82079-170005,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2018-170005-,75280.4100,4/18/2018,National School Lunch,LNCH_0021-FEB2018-2018086,2018/04/18 #: LNCH_0021-FEB2018-2018086,04/18/2018,12060-20560-82079-2018,2,12060-20560-82079-170005,SDE000000000002,55050,QE-4 06/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2018-170005-,78992.1300,5/16/2018,National School Lunch,LNCH_0031-MAR2018-2018122,2018/05/16 #: LNCH_0031-MAR2018-2018122,05/16/2018,12060-20560-82079-2018,2,12060-20560-82079-170005,SDE000000000002,55050,QE-4 06/30,
2,Ansonia,0000000002,002,02,1,00200,12060-20560-82079-2018-170005-,70356.6800,6/11/2018,National School Lunch,LNCH_0041-APR2018-2018156,2018/06/11 #: LNCH_0041-APR2018-2018156,06/11/2018,12060-20560-82079-2018,2,12060-20560-82079-170005,SDE000000000002,55050,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,12060-20679-82070-2017-170002-,147875.0000,10/23/2017,Title I Improving Basic Programs,CM_SDE_NOV2017_00002_2017296,2017/10/23 #: CM_SDE_NOV2017_00002_2017296,10/23/2017,12060-20679-82070-2017,2,12060-20679-82070-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20679-82070-2018-170002-,150000.0000,11/21/2017,Title I Improving Basic Programs,CM_SDE_DEC2017_00001_2017325,2017/11/21 #: CM_SDE_DEC2017_00001_2017325,11/21/2017,12060-20679-82070-2018,2,12060-20679-82070-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20679-82070-2018-170002-,100000.0000,12/20/2017,Title I Improving Basic Programs,CM_SDE_JAN2018_00001_2017354,2017/12/20 #: CM_SDE_JAN2018_00001_2017354,12/20/2017,12060-20679-82070-2018,2,12060-20679-82070-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20679-82070-2018-170002-,75000.0000,1/23/2018,Title I Improving Basic Programs,CM_SDE_FEB2018_00006_2018023,2018/01/23 #: CM_SDE_FEB2018_00006_2018023,01/23/2018,12060-20679-82070-2018,2,12060-20679-82070-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20679-82070-2018-170002-,35000.0000,2/21/2018,Title I Improving Basic Programs,CM_SDE_MAR2018_00003_2018052,2018/02/21 #: CM_SDE_MAR2018_00003_2018052,02/21/2018,12060-20679-82070-2018,2,12060-20679-82070-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20679-82070-2018-170002-,65000.0000,3/19/2018,Title I Improving Basic Programs,CM_SDE_APR2018_00009_2018078,2018/03/19 #: CM_SDE_APR2018_00009_2018078,03/19/2018,12060-20679-82070-2018,2,12060-20679-82070-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20679-82070-2018-170002-,75000.0000,4/23/2018,Title I Improving Basic Programs,CM_SDE_MAY2018_00003_2018113,2018/04/23 #: CM_SDE_MAY2018_00003_2018113,04/23/2018,12060-20679-82070-2018,2,12060-20679-82070-170002,SDE000000000002,55050,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,12060-20679-82070-2018-170002-,75000.0000,5/18/2018,Title I Improving Basic Programs,CM_SDE_JUN2018_00009_2018138,2018/05/18 #: CM_SDE_JUN2018_00009_2018138,05/18/2018,12060-20679-82070-2018,2,12060-20679-82070-170002,SDE000000000002,55050,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,12060-20742-84010-2018-170002-,15000.0000,11/21/2017,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_DEC2017_00002_2017325,2017/11/21 #: CM_SDE_DEC2017_00002_2017325,11/21/2017,12060-20742-84010-2018,2,12060-20742-84010-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20742-84010-2018-170002-,5000.0000,12/20/2017,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_JAN2018_00002_2017354,2017/12/20 #: CM_SDE_JAN2018_00002_2017354,12/20/2017,12060-20742-84010-2018,2,12060-20742-84010-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20742-84010-2018-170002-,10000.0000,1/23/2018,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_FEB2018_00007_2018023,2018/01/23 #: CM_SDE_FEB2018_00007_2018023,01/23/2018,12060-20742-84010-2018,2,12060-20742-84010-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20742-84010-2018-170002-,5000.0000,2/21/2018,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_MAR2018_00004_2018052,2018/02/21 #: CM_SDE_MAR2018_00004_2018052,02/21/2018,12060-20742-84010-2018,2,12060-20742-84010-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20742-84010-2018-170002-,12787.0000,5/18/2018,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_JUN2018_00010_2018138,2018/05/18 #: CM_SDE_JUN2018_00010_2018138,05/18/2018,12060-20742-84010-2018,2,12060-20742-84010-170002,SDE000000000002,55050,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,12060-20858-84131-2017-170002-,37507.0000,10/23/2017,Title II-Part A Teachers,CM_SDE_NOV2017_00003_2017296,2017/10/23 #: CM_SDE_NOV2017_00003_2017296,10/23/2017,12060-20858-84131-2017,2,12060-20858-84131-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20858-84131-2018-170002-,20000.0000,12/20/2017,Title II-Part A Teachers,CM_SDE_JAN2018_00003_2017354,2017/12/20 #: CM_SDE_JAN2018_00003_2017354,12/20/2017,12060-20858-84131-2018,2,12060-20858-84131-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20858-84131-2018-170002-,30000.0000,1/23/2018,Title II-Part A Teachers,CM_SDE_FEB2018_00008_2018023,2018/01/23 #: CM_SDE_FEB2018_00008_2018023,01/23/2018,12060-20858-84131-2018,2,12060-20858-84131-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20858-84131-2018-170002-,10000.0000,3/19/2018,Title II-Part A Teachers,CM_SDE_APR2018_00010_2018078,2018/03/19 #: CM_SDE_APR2018_00010_2018078,03/19/2018,12060-20858-84131-2018,2,12060-20858-84131-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20863-84131-2017-170003-,14981.0000,10/23/2017,21st Century Community Learning Centers,CM_SDE_NOV2017_00004_2017296,2017/10/23 #: CM_SDE_NOV2017_00004_2017296,10/23/2017,12060-20863-84131-2017,2,12060-20863-84131-170003,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20863-84131-2018-170003-,40000.0000,11/21/2017,21st Century Community Learning Centers,CM_SDE_DEC2017_00003_2017325,2017/11/21 #: CM_SDE_DEC2017_00003_2017325,11/21/2017,12060-20863-84131-2018,2,12060-20863-84131-170003,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20863-84131-2018-170003-,10000.0000,12/20/2017,21st Century Community Learning Centers,CM_SDE_JAN2018_00004_2017354,2017/12/20 #: CM_SDE_JAN2018_00004_2017354,12/20/2017,12060-20863-84131-2018,2,12060-20863-84131-170003,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20863-84131-2018-170003-,15000.0000,1/23/2018,21st Century Community Learning Centers,CM_SDE_FEB2018_00009_2018023,2018/01/23 #: CM_SDE_FEB2018_00009_2018023,01/23/2018,12060-20863-84131-2018,2,12060-20863-84131-170003,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20863-84131-2018-170003-,15000.0000,2/21/2018,21st Century Community Learning Centers,CM_SDE_MAR2018_00005_2018052,2018/02/21 #: CM_SDE_MAR2018_00005_2018052,02/21/2018,12060-20863-84131-2018,2,12060-20863-84131-170003,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20863-84131-2018-170003-,10000.0000,3/19/2018,21st Century Community Learning Centers,CM_SDE_APR2018_00011_2018078,2018/03/19 #: CM_SDE_APR2018_00011_2018078,03/19/2018,12060-20863-84131-2018,2,12060-20863-84131-170003,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20863-84131-2018-170003-,25000.0000,4/23/2018,21st Century Community Learning Centers,CM_SDE_MAY2018_00004_2018113,2018/04/23 #: CM_SDE_MAY2018_00004_2018113,04/23/2018,12060-20863-84131-2018,2,12060-20863-84131-170003,SDE000000000002,55050,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,12060-20863-84131-2018-170003-,51831.0000,5/18/2018,21st Century Community Learning Centers,CM_SDE_JUN2018_00011_2018138,2018/05/18 #: CM_SDE_JUN2018_00011_2018138,05/18/2018,12060-20863-84131-2018,2,12060-20863-84131-170003,SDE000000000002,55050,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,12060-20868-82075-2017-170002-,1715.0000,10/23/2017,Title III Part A English Lang. Acquis.,CM_SDE_NOV2017_00005_2017296,2017/10/23 #: CM_SDE_NOV2017_00005_2017296,10/23/2017,12060-20868-82075-2017,2,12060-20868-82075-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20868-82075-2018-170002-,4000.0000,12/20/2017,Title III Part A English Lang. Acquis.,CM_SDE_JAN2018_00005_2017354,2017/12/20 #: CM_SDE_JAN2018_00005_2017354,12/20/2017,12060-20868-82075-2018,2,12060-20868-82075-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20868-82075-2018-170002-,2000.0000,1/23/2018,Title III Part A English Lang. Acquis.,CM_SDE_FEB2018_00010_2018023,2018/01/23 #: CM_SDE_FEB2018_00010_2018023,01/23/2018,12060-20868-82075-2018,2,12060-20868-82075-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20868-82075-2018-170002-,1000.0000,3/19/2018,Title III Part A English Lang. Acquis.,CM_SDE_APR2018_00012_2018078,2018/03/19 #: CM_SDE_APR2018_00012_2018078,03/19/2018,12060-20868-82075-2018,2,12060-20868-82075-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20868-82075-2018-170002-,141.0000,5/18/2018,Title III Part A English Lang. Acquis.,CM_SDE_JUN2018_00012_2018138,2018/05/18 #: CM_SDE_JUN2018_00012_2018138,05/18/2018,12060-20868-82075-2018,2,12060-20868-82075-170002,SDE000000000002,55050,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,12060-20868-82075-2018-170002-,1000.0000,2/21/2018,Title III Part A English Lang. Acquis.,CM_SDE_MAR2018_00006_2018052,2018/02/21 #: CM_SDE_MAR2018_00006_2018052,02/21/2018,12060-20868-82075-2018,2,12060-20868-82075-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20977-82032-2017-170002-,83342.0000,10/23/2017,IDEA-Part B  Section 611,CM_SDE_NOV2017_00006_2017296,2017/10/23 #: CM_SDE_NOV2017_00006_2017296,10/23/2017,12060-20977-82032-2017,2,12060-20977-82032-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20977-82032-2018-170002-,50000.0000,10/23/2017,IDEA-Part B  Section 611,CM_SDE_NOV2017_00007_2017296,2017/10/23 #: CM_SDE_NOV2017_00007_2017296,10/23/2017,12060-20977-82032-2018,2,12060-20977-82032-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20977-82032-2018-170002-,50000.0000,11/21/2017,IDEA-Part B  Section 611,CM_SDE_DEC2017_00004_2017325,2017/11/21 #: CM_SDE_DEC2017_00004_2017325,11/21/2017,12060-20977-82032-2018,2,12060-20977-82032-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20977-82032-2018-170002-,150000.0000,12/20/2017,IDEA-Part B  Section 611,CM_SDE_JAN2018_00006_2017354,2017/12/20 #: CM_SDE_JAN2018_00006_2017354,12/20/2017,12060-20977-82032-2018,2,12060-20977-82032-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20977-82032-2018-170002-,75000.0000,1/23/2018,IDEA-Part B  Section 611,CM_SDE_FEB2018_00011_2018023,2018/01/23 #: CM_SDE_FEB2018_00011_2018023,01/23/2018,12060-20977-82032-2018,2,12060-20977-82032-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20977-82032-2018-170002-,75000.0000,2/21/2018,IDEA-Part B  Section 611,CM_SDE_MAR2018_00007_2018052,2018/02/21 #: CM_SDE_MAR2018_00007_2018052,02/21/2018,12060-20977-82032-2018,2,12060-20977-82032-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20977-82032-2018-170002-,50000.0000,3/19/2018,IDEA-Part B  Section 611,CM_SDE_APR2018_00013_2018078,2018/03/19 #: CM_SDE_APR2018_00013_2018078,03/19/2018,12060-20977-82032-2018,2,12060-20977-82032-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20977-82032-2018-170002-,163844.0000,5/18/2018,IDEA-Part B  Section 611,CM_SDE_JUN2018_00013_2018138,2018/05/18 #: CM_SDE_JUN2018_00013_2018138,05/18/2018,12060-20977-82032-2018,2,12060-20977-82032-170002,SDE000000000002,55050,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,12060-20983-82032-2017-170002-,1015.0000,10/23/2017,IDEA- Part B- Section 619,CM_SDE_NOV2017_00008_2017296,2017/10/23 #: CM_SDE_NOV2017_00008_2017296,10/23/2017,12060-20983-82032-2017,2,12060-20983-82032-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20983-82032-2018-170002-,1000.0000,10/23/2017,IDEA- Part B- Section 619,CM_SDE_NOV2017_00009_2017296,2017/10/23 #: CM_SDE_NOV2017_00009_2017296,10/23/2017,12060-20983-82032-2018,2,12060-20983-82032-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20983-82032-2018-170002-,1000.0000,11/21/2017,IDEA- Part B- Section 619,CM_SDE_DEC2017_00005_2017325,2017/11/21 #: CM_SDE_DEC2017_00005_2017325,11/21/2017,12060-20983-82032-2018,2,12060-20983-82032-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20983-82032-2018-170002-,1000.0000,12/20/2017,IDEA- Part B- Section 619,CM_SDE_JAN2018_00007_2017354,2017/12/20 #: CM_SDE_JAN2018_00007_2017354,12/20/2017,12060-20983-82032-2018,2,12060-20983-82032-170002,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-20983-82032-2018-170002-,500.0000,1/23/2018,IDEA- Part B- Section 619,CM_SDE_FEB2018_00012_2018023,2018/01/23 #: CM_SDE_FEB2018_00012_2018023,01/23/2018,12060-20983-82032-2018,2,12060-20983-82032-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20983-82032-2018-170002-,1000.0000,2/21/2018,IDEA- Part B- Section 619,CM_SDE_MAR2018_00008_2018052,2018/02/21 #: CM_SDE_MAR2018_00008_2018052,02/21/2018,12060-20983-82032-2018,2,12060-20983-82032-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20983-82032-2018-170002-,500.0000,3/19/2018,IDEA- Part B- Section 619,CM_SDE_APR2018_00014_2018078,2018/03/19 #: CM_SDE_APR2018_00014_2018078,03/19/2018,12060-20983-82032-2018,2,12060-20983-82032-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-20983-82032-2018-170002-,1605.0000,5/18/2018,IDEA- Part B- Section 619,CM_SDE_JUN2018_00014_2018138,2018/05/18 #: CM_SDE_JUN2018_00014_2018138,05/18/2018,12060-20983-82032-2018,2,12060-20983-82032-170002,SDE000000000002,55050,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,12060-22386-82079-2017-170003-,18728.0000,11/21/2017,NSL Program - School Equip.,CM_SDE_DEC2017_00006_2017325,2017/11/21 #: CM_SDE_DEC2017_00006_2017325,11/21/2017,12060-22386-82079-2017,2,12060-22386-82079-170003,SDE000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-22854-82079-2018-170002-,2000.0000,1/23/2018,Student Support and Academic Enrichment Grant,CM_SDE_FEB2018_00013_2018023,2018/01/23 #: CM_SDE_FEB2018_00013_2018023,01/23/2018,12060-22854-82079-2018,2,12060-22854-82079-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-22854-82079-2018-170002-,2000.0000,2/21/2018,Student Support and Academic Enrichment Grant,CM_SDE_MAR2018_00009_2018052,2018/02/21 #: CM_SDE_MAR2018_00009_2018052,02/21/2018,12060-22854-82079-2018,2,12060-22854-82079-170002,SDE000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-22854-82079-2018-170002-,8888.0000,5/18/2018,Student Support and Academic Enrichment Grant,CM_SDE_JUN2018_00015_2018138,2018/05/18 #: CM_SDE_JUN2018_00015_2018138,05/18/2018,12060-22854-82079-2018,2,12060-22854-82079-170002,SDE000000000002,55050,QE-4 06/30,
2,Ansonia,0000000002,001,00,1,,12060-35586-83004-2016-170031-SDE00006,7500.0000,10/23/2017,Smart Start,CM_OEC_NOV2017_00010_2017296,2017/10/23 #: CM_OEC_NOV2017_00010_2017296,10/23/2017,12060-35586-83004-2016,2,12060-35586-83004-170031,OEC000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-35586-83004-2016-170031-SDE00006,7500.0000,11/21/2017,Smart Start,CM_OEC_DEC2017_00007_2017325,2017/11/21 #: CM_OEC_DEC2017_00007_2017325,11/21/2017,12060-35586-83004-2016,2,12060-35586-83004-170031,OEC000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-35586-83004-2016-170031-SDE00006,7500.0000,12/20/2017,Smart Start,CM_OEC_JAN2018_00008_2017354,2017/12/20 #: CM_OEC_JAN2018_00008_2017354,12/20/2017,12060-35586-83004-2016,2,12060-35586-83004-170031,OEC000000000002,55050,QE-2 12/31,
2,Ansonia,0000000002,001,00,1,,12060-35586-83004-2016-170031-SDE00006,7500.0000,1/23/2018,Smart Start,CM_OEC_FEB2018_00014_2018023,2018/01/23 #: CM_OEC_FEB2018_00014_2018023,01/23/2018,12060-35586-83004-2016,2,12060-35586-83004-170031,OEC000000000002,55050,QE-3 03/31,
2,Ansonia,0000000002,001,00,1,,12060-35586-83004-2016-170031-SDE00006,7500.0000,2/21/2018,Smart Start,CM_OEC_MAR2018_00010_2018052,2018/02/21 #: CM_OEC_MAR2018_00010_2018052,02/21/2018,12060-35586-83004-2016,2,12060-35586-83004-170031,OEC000000000002,55050,QE-3 03/31,
