FYEAR,VName,GrantName,Payment
2004,Danbury,BILINGUAL EDUCATION,169643.0
2004,Danbury,CARL D PERKINS VOC    TECH  EDUC  ACT,121727.0
2004,Danbury,CHILD NUTRITION STATE MATCHING GRANT,43718.0
2004,Danbury,COMPREHENSIVE SCHOOL REFORM,61837.0
2004,Danbury,EARLY READING SUCCESS,765871.0
2004,Danbury,EDUCATION EQUALIZATION,15211231.0
2004,Danbury,EDUCATION OF HOMELESS CHILDREN AND YOUTH,20382.0
2004,Danbury,EVEN START FAMILY LITERACY PROGRAM,222500.0
2004,Danbury,EXTENDED SCHOOL HOURS,178415.0
2004,Danbury,FAMILY RESOURCE CENTER PGM,155950.0
2004,Danbury,GENERAL IMPROVEMENTS TO SCHOOL BUILDINGS,332499.0
2004,Danbury,IDEA PART B  SECTION,1587871.0
2004,Danbury,IDEA PLANNING GRANTS,1500.0
2004,Danbury,IDEA SLIVER GRANT,95000.0
2004,Danbury,IMMIGRANT   YOUTH EDUCATION PROGRAM,30000.0
2004,Danbury,INTERDISTRICT COOPERATIVE,35635.0
2004,Danbury,NAN,358278.1
2004,Danbury,NATIONAL SCHOOL LUNCH,734913.5700000001
2004,Danbury,NONPUBLIC HEALTH SERVICES,140108.0
2004,Danbury,PRIMARY MENTAL HEALTH,16090.0
2004,Danbury,PRIORITY SCHOOL DISTRICTS,1584125.0
2004,Danbury,QUALITY ENHANCEMENT GRANT,42218.0
2004,Danbury,SCHOOL ACCOUNTABILITY   SUMMER SCHOOL,142279.0
2004,Danbury,SCHOOL BREAKFAST PROGRAM,261384.0
2004,Danbury,SCHOOL READINESS,1440959.0
2004,Danbury,SPEC ED AG  PLACEMENTS   EXCESS COST,578459.0
2004,Danbury,SPECIAL MILK PROGRAM FOR CHILDREN,1643.0
2004,Danbury,STATE PROGRAM IMPROVEMENT GRANTS,12000.0
2004,Danbury,STATE SCHOOL BREAKFAST,44735.0
2004,Danbury,TITLE I IMPROVING BASIC PROGRAMS,1206527.0
2004,Danbury,TITLE I MIGRANT,43226.0
2004,Danbury,TITLE I MIGRANT CONSORTIUM INCENTIVE,2312.0
2004,Danbury,TITLE II  D  ENHANC  EDUC  THRU TECH,63000.0
2004,Danbury,TITLE II PART A TEACHERS,353192.0
2004,Danbury,TITLE II PART D TECHNOLOGY,38641.0
2004,Danbury,TITLE III EMERG IMMIGRANT EDUC  PROG,22930.0
2004,Danbury,TITLE III PART A ENGLISH LANG  ACQUIS,215825.0
2004,Danbury,TITLE IV   SAFE   DRUG FREE SCHOOLS,59544.0
2004,Danbury,TITLE V INNOVATIVE EDUCATION STRATEGIES,44042.0
2004,Danbury,TRANSPORTATION NONPUBLIC,155291.0
2004,Danbury,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,703428.0
2004,Danbury,YOUNG PARENTS PROGRAM,15822.0
2004,Danbury,YOUTH SERVICE BUREAU,56659.0
2004,Darien,ADULT EDUCATION   COOPERATIVE,53.0
2004,Darien,CHILD NUTRITION STATE MATCHING GRANT,9832.0
2004,Darien,EDUCATION EQUALIZATION,629000.0
2004,Darien,IDEA PART B  SECTION,286230.0
2004,Darien,NAN,16106.26
2004,Darien,NATIONAL SCHOOL LUNCH,32622.88
2004,Darien,SPEC ED AG  PLACEMENTS   EXCESS COST,980870.0
2004,Darien,TITLE I IMPROVING BASIC PROGRAMS,18953.0
2004,Darien,TITLE II PART A TEACHERS,44000.0
2004,Darien,TITLE IV   SAFE   DRUG FREE SCHOOLS,10329.0
2004,Darien,TITLE V INNOVATIVE EDUCATION STRATEGIES,1000.0
2004,Darien,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,794.0
2004,Derby,ADULT EDUCATION   COOPERATIVE,59433.0
2004,Derby,BILINGUAL EDUCATION,4770.0
2004,Derby,CARL D PERKINS VOC    TECH  EDUC  ACT,24296.0
2004,Derby,CHILD   ADULT CARE   CASH IN LIEU COMMOD,96.0
2004,Derby,CHILD   ADULT CARE FOOD PROG ADMIN,4904.0
2004,Derby,CHILD   ADULT FOOD PROGRAM   PGM,1364.0
2004,Derby,CHILD NUTRITION STATE MATCHING GRANT,7714.0
2004,Derby,EARLY READING SUCCESS   COMPETITIVE,100000.0
2004,Derby,EDUCATION EQUALIZATION,5714213.0
2004,Derby,IDEA PART B  SECTION,284525.0
2004,Derby,IDEA SLIVER GRANT,15953.0
2004,Derby,NAN,82905.69
2004,Derby,NATIONAL SCHOOL LUNCH,134170.9
2004,Derby,NONPUBLIC HEALTH SERVICES,11137.0
2004,Derby,SCHOOL BREAKFAST PROGRAM,51665.0
2004,Derby,SCHOOL READINESS  SEVERE NEED SCHOOLS,100000.0
2004,Derby,SPEC ED AG  PLACEMENTS   EXCESS COST,167869.0
2004,Derby,SPECIAL MILK PROGRAM FOR CHILDREN,1527.0
2004,Derby,STATE SCHOOL BREAKFAST,8723.0
2004,Derby,TITLE I IMPROVING BASIC PROGRAMS,251315.0
2004,Derby,TITLE II  D  ENHANC  EDUC  THRU TECH,160000.0
2004,Derby,TITLE II PART A TEACHERS,75300.0
2004,Derby,TITLE II PART D TECHNOLOGY,6041.0
2004,Derby,TITLE III PART A ENGLISH LANG  ACQUIS,14163.0
2004,Derby,TITLE IV   SAFE   DRUG FREE SCHOOLS,8416.0
2004,Derby,TITLE V INNOVATIVE EDUCATION STRATEGIES,14787.0
2004,Derby,TRANSPORTATION NONPUBLIC,9654.0
2004,Derby,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,127918.0
2004,East Granby,ADULT EDUCATION   COOPERATIVE,829.0
2004,East Granby,EDUCATION EQUALIZATION,655107.0
2004,East Granby,IDEA PART B  SECTION,94836.0
2004,East Granby,OPEN CHOICE,26000.0
2004,East Granby,SPEC ED AG  PLACEMENTS   EXCESS COST,150954.0
2004,East Granby,SPECIAL MILK PROGRAM FOR CHILDREN,8073.0
2004,East Granby,TITLE I IMPROVING BASIC PROGRAMS,4000.0
2004,East Granby,TITLE II PART A TEACHERS,22848.0
2004,East Granby,TITLE II PART D TECHNOLOGY,481.0
2004,East Granby,TITLE IV   SAFE   DRUG FREE SCHOOLS,2627.0
2004,East Granby,TITLE V INNOVATIVE EDUCATION STRATEGIES,4013.0
2004,East Granby,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,35444.0
2004,East Granby,YOUTH SERVICE BUREAU,14000.0
2004,East Haddam,ADULT EDUCATION   COOPERATIVE,5090.0
2004,East Haddam,CHILD NUTRITION STATE MATCHING GRANT,3400.0
2004,East Haddam,EDUCATION EQUALIZATION,3011278.0
2004,East Haddam,IDEA PART B  SECTION,220626.0
2004,East Haddam,NAN,11285.81
2004,East Haddam,NATIONAL SCHOOL LUNCH,27956.61
2004,East Haddam,SPEC ED AG  PLACEMENTS   EXCESS COST,174856.0
2004,East Haddam,TITLE I IMPROVING BASIC PROGRAMS,167816.0
2004,East Haddam,TITLE II PART A TEACHERS,42713.0
2004,East Haddam,TITLE II PART D TECHNOLOGY,3583.0
2004,East Haddam,TITLE IV   SAFE   DRUG FREE SCHOOLS,6274.0
2004,East Haddam,TITLE V INNOVATIVE EDUCATION STRATEGIES,3438.0
2004,East Haddam,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,132615.0
2004,East Haddam,YOUTH SERVICE BUREAU,14000.0
2004,East Hampton,ADULT EDUCATION   COOPERATIVE,18869.0
2004,East Hampton,CHILD NUTRITION STATE MATCHING GRANT,5640.0
2004,East Hampton,EDUCATION EQUALIZATION,5917573.0
2004,East Hampton,IDEA PART B  SECTION,213352.0
2004,East Hampton,NAN,10497.16
2004,East Hampton,NATIONAL SCHOOL LUNCH,37895.7
2004,East Hampton,PRIMARY MENTAL HEALTH,16090.0
2004,East Hampton,SPEC ED AG  PLACEMENTS   EXCESS COST,232988.0
2004,East Hampton,SPECIAL MILK PROGRAM FOR CHILDREN,623.0
2004,East Hampton,TITLE I IMPROVING BASIC PROGRAMS,87907.0
2004,East Hampton,TITLE II PART A TEACHERS,32797.0
2004,East Hampton,TITLE II PART D TECHNOLOGY,2112.0
2004,East Hampton,TITLE IV   SAFE   DRUG FREE SCHOOLS,4650.0
2004,East Hampton,TITLE V INNOVATIVE EDUCATION STRATEGIES,8983.0
2004,East Hampton,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,204397.0
2004,East Hampton,YOUTH SERVICE BUREAU,15914.0
2004,East Hartford,ADULT EDUC COOPERATING ELIGIBLE ENTITY,13546.0
2004,East Hartford,ADULT EDUCATION   PROVIDER,90482.0
2004,East Hartford,BILINGUAL EDUCATION,9690.0
2004,East Hartford,CARL D PERKINS VOC    TECH  EDUC  ACT,128099.0
2004,East Hartford,CHILD   ADULT CARE   CASH IN LIEU COMMOD,6028.0
2004,East Hartford,CHILD   ADULT FOOD PROGRAM   PGM,112656.0
2004,East Hartford,CHILD NUTRITION STATE MATCHING GRANT,41470.0
2004,East Hartford,COMPREHENSIVE SCHOOL REFORM,52650.0
2004,East Hartford,EARLY READING SUCCESS,536381.0
2004,East Hartford,EDUCATION EQUALIZATION,31529439.0
2004,East Hartford,EXTENDED SCHOOL HOURS,151335.0
2004,East Hartford,FAMILY RESOURCE CENTER PGM,155950.0
2004,East Hartford,GENERAL IMPROVEMENTS TO SCHOOL BUILDINGS,393740.0
2004,East Hartford,IDEA PART B  SECTION,1448192.0
2004,East Hartford,IDEA SLIVER GRANT,87400.0
2004,East Hartford,IMMIGRANT   YOUTH EDUCATION PROGRAM,25000.0
2004,East Hartford,INTERDISTRICT COOPERATIVE,35172.0
2004,East Hartford,MAGNET SCHOOL OPERATING,714940.0
2004,East Hartford,MAGNET SCHOOL TRANSPORTATION,127200.0
2004,East Hartford,NAN,345155.64
2004,East Hartford,NATIONAL SCHOOL LUNCH,811490.27
2004,East Hartford,NONPUBLIC HEALTH SERVICES,46005.0
2004,East Hartford,PRIMARY MENTAL HEALTH,16090.0
2004,East Hartford,PRIORITY SCHOOL DISTRICTS,828236.0
2004,East Hartford,QUALITY ENHANCEMENT GRANT,36033.0
2004,East Hartford,SCHOOL ACCOUNTABILITY   SUMMER SCHOOL,119608.0
2004,East Hartford,SCHOOL BREAKFAST PROGRAM,247255.0
2004,East Hartford,SCHOOL READINESS,1169358.0
2004,East Hartford,SPEC ED AG  PLACEMENTS   EXCESS COST,772896.0
2004,East Hartford,SPECIAL MILK PROGRAM FOR CHILDREN,5277.0
2004,East Hartford,STATE PROGRAM IMPROVEMENT GRANTS,39135.0
2004,East Hartford,STATE SCHOOL BREAKFAST,44079.0
2004,East Hartford,TITLE I IMPROVING BASIC PROGRAMS,1016000.0
2004,East Hartford,TITLE II  D  ENHANC  EDUC  THRU TECH,90000.0
2004,East Hartford,TITLE II PART A TEACHERS,389000.0
2004,East Hartford,TITLE II PART D TECHNOLOGY,35000.0
2004,East Hartford,TITLE III PART A ENGLISH LANG  ACQUIS,28000.0
2004,East Hartford,TITLE IV   SAFE   DRUG FREE SCHOOLS,3000.0
2004,East Hartford,TITLE V INNOVATIVE EDUCATION STRATEGIES,68000.0
2004,East Hartford,TRANSPORTATION NONPUBLIC,55822.0
2004,East Hartford,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,737660.0
2004,East Hartford,YOUNG PARENTS PROGRAM,15822.0
2004,East Hartford,YOUTH SERVICE BUREAU,43731.0
2004,East Haven,ADULT EDUCATION,10449.0
2004,East Haven,ADULT EDUCATION   PROVIDER,422397.0
2004,East Haven,CARL D PERKINS VOC    TECH  EDUC  ACT,35215.0
2004,East Haven,CHILD NUTRITION STATE MATCHING GRANT,13612.0
2004,East Haven,EARLY READING SUCCESS   COMPETITIVE,100000.0
2004,East Haven,EDUCATION EQUALIZATION,15982675.0
2004,East Haven,FAMILY RESOURCE CENTER PGM,77975.0
2004,East Haven,IDEA PART B  SECTION,567456.0
2004,East Haven,IDEA SLIVER GRANT,50000.0
2004,East Haven,MAGNET SCHOOL TRANSPORTATION,15600.0
2004,East Haven,NAN,87961.8
2004,East Haven,NATIONAL SCHOOL LUNCH,213070.4
2004,East Haven,NONPUBLIC HEALTH SERVICES,26545.0
2004,East Haven,OPEN CHOICE,16000.0
2004,East Haven,PRIMARY MENTAL HEALTH,16090.0
2004,East Haven,SCHOOL BREAKFAST PROGRAM,50987.0
2004,East Haven,SCHOOL READINESS  SEVERE NEED SCHOOLS,100000.0
2004,East Haven,SPEC ED AG  PLACEMENTS   EXCESS COST,494311.0
2004,East Haven,SPECIAL MILK PROGRAM FOR CHILDREN,2176.0
2004,East Haven,STATE SCHOOL BREAKFAST,18855.0
2004,East Haven,TITLE I IMPROVING BASIC PROGRAMS,269296.0
2004,East Haven,TITLE II PART A TEACHERS,109610.0
2004,East Haven,TITLE II PART D TECHNOLOGY,5852.0
2004,East Haven,TITLE IV   SAFE   DRUG FREE SCHOOLS,12509.0
2004,East Haven,TITLE V INNOVATIVE EDUCATION STRATEGIES,26285.0
2004,East Haven,TRANSPORTATION NONPUBLIC,32255.0
2004,East Haven,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,474273.0
2004,East Haven,YOUNG PARENTS PROGRAM,15822.0
2004,East Haven,YOUTH SERVICE BUREAU,21353.0
2004,East Lyme,ADULT EDUCATION   COOPERATIVE,14886.0
2004,East Lyme,CHILD NUTRITION STATE MATCHING GRANT,7292.0
2004,East Lyme,EDUCATION EQUALIZATION,6191574.0
2004,East Lyme,IDEA PART B  SECTION,409720.0
2004,East Lyme,MAGNET SCHOOL TRANSPORTATION,32580.0
2004,East Lyme,NAN,13238.8
2004,East Lyme,NATIONAL SCHOOL LUNCH,36387.020000000004
2004,East Lyme,OPEN CHOICE,16000.0
2004,East Lyme,SPEC ED AG  PLACEMENTS   EXCESS COST,440598.0
2004,East Lyme,TITLE I IMPROVING BASIC PROGRAMS,206367.0
2004,East Lyme,TITLE II PART A TEACHERS,125396.0
2004,East Lyme,TITLE II PART D TECHNOLOGY,10489.0
2004,East Lyme,TITLE IV   SAFE   DRUG FREE SCHOOLS,12856.0
2004,East Lyme,TITLE V INNOVATIVE EDUCATION STRATEGIES,21246.0
2004,East Lyme,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,174504.0
2004,East Lyme,YOUTH SERVICE BUREAU,20355.0
2004,East Windsor,ADULT EDUCATION   COOPERATIVE,8055.0
2004,East Windsor,CHILD NUTRITION STATE MATCHING GRANT,7224.0
2004,East Windsor,EDUCATION EQUALIZATION,4215397.0
2004,East Windsor,IDEA PART B  SECTION,219859.0
2004,East Windsor,MAGNET SCHOOL TRANSPORTATION,4800.0
2004,East Windsor,NAN,25316.88
2004,East Windsor,NATIONAL SCHOOL LUNCH,72745.22
2004,East Windsor,OPEN CHOICE,63251.0
2004,East Windsor,SPEC ED AG  PLACEMENTS   EXCESS COST,311664.0
2004,East Windsor,SPECIAL MILK PROGRAM FOR CHILDREN,1734.0
2004,East Windsor,TITLE I IMPROVING BASIC PROGRAMS,120480.0
2004,East Windsor,TITLE II PART A TEACHERS,33498.0
2004,East Windsor,TITLE II PART D TECHNOLOGY,2896.0
2004,East Windsor,TITLE IV   SAFE   DRUG FREE SCHOOLS,5625.0
2004,East Windsor,TITLE V INNOVATIVE EDUCATION STRATEGIES,7092.0
2004,East Windsor,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,151460.0
2004,Eastford,ADULT EDUCATION   COOPERATIVE,1780.0
2004,Eastford,EDUCATION EQUALIZATION,893729.0
2004,Eastford,IDEA PART B  SECTION,32396.0
2004,Eastford,PRIMARY MENTAL HEALTH,16065.0
2004,Eastford,SPEC ED AG  PLACEMENTS   EXCESS COST,17039.0
2004,Eastford,SPECIAL MILK PROGRAM FOR CHILDREN,4287.0
2004,Eastford,TITLE I IMPROVING BASIC PROGRAMS,28484.0
2004,Eastford,TITLE II PART A TEACHERS,6472.0
2004,Eastford,TITLE II PART D TECHNOLOGY,685.0
2004,Eastford,TITLE IV   SAFE   DRUG FREE SCHOOLS,625.0
2004,Eastford,TITLE V INNOVATIVE EDUCATION STRATEGIES,850.0
2004,Eastford,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,44923.0
2004,Ellington,ADULT EDUCATION   COOPERATIVE,11809.0
2004,Ellington,CHILD NUTRITION STATE MATCHING GRANT,8253.0
2004,Ellington,EDUCATION EQUALIZATION,7710482.0
2004,Ellington,IDEA PART B  SECTION,248743.0
2004,Ellington,INTERDISTRICT COOPERATIVE,39000.0
2004,Ellington,MAGNET SCHOOL TRANSPORTATION,2400.0
2004,Ellington,NAN,18318.760000000002
2004,Ellington,NATIONAL SCHOOL LUNCH,44640.369999999995
2004,Ellington,SPEC ED AG  PLACEMENTS   EXCESS COST,330848.0
2004,Ellington,SPECIAL MILK PROGRAM FOR CHILDREN,2609.0
2004,Ellington,TITLE I IMPROVING BASIC PROGRAMS,154984.0
2004,Ellington,TITLE II PART A TEACHERS,57010.0
2004,Ellington,TITLE II PART D TECHNOLOGY,2000.0
2004,Ellington,TITLE IV   SAFE   DRUG FREE SCHOOLS,6869.0
2004,Ellington,TITLE V INNOVATIVE EDUCATION STRATEGIES,12845.0
2004,Ellington,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,322629.0
2004,Ellington,YOUTH SERVICE BUREAU,14000.0
2004,Enfield,ADULT EDUC COOPERATING ELIGIBLE ENTITY,9237.0
2004,Enfield,ADULT EDUCATION   PROVIDER,52235.0
2004,Enfield,CARL D PERKINS VOC    TECH  EDUC  ACT,45601.0
2004,Enfield,CHILD   ADULT CARE   CASH IN LIEU COMMOD,5188.0
2004,Enfield,CHILD   ADULT FOOD PROGRAM   PGM,89773.0
2004,Enfield,CHILD NUTRITION STATE MATCHING GRANT,32984.0
2004,Enfield,EARLY READING SUCCESS   COMPETITIVE,100000.0
2004,Enfield,EDUCATION EQUALIZATION,22407998.0
2004,Enfield,FAMILY RESOURCE CENTER PGM,77975.0
2004,Enfield,IDEA PART B  SECTION,815537.0
2004,Enfield,IDEA SLIVER GRANT,50000.0
2004,Enfield,MAGNET SCHOOL TRANSPORTATION,13200.0
2004,Enfield,NAN,111887.74
2004,Enfield,NATIONAL SCHOOL LUNCH,292590.56
2004,Enfield,NONPUBLIC HEALTH SERVICES,59195.0
2004,Enfield,OPEN CHOICE,119801.0
2004,Enfield,SCHOOL BREAKFAST PROGRAM,18010.0
2004,Enfield,SCHOOL READINESS  SEVERE NEED SCHOOLS,100000.0
2004,Enfield,SPEC ED AG  PLACEMENTS   EXCESS COST,703908.0
2004,Enfield,SPECIAL MILK PROGRAM FOR CHILDREN,6909.0
2004,Enfield,ST CENTURY COMMUNITY LEARNING CENTERS,146000.0
2004,Enfield,STATE SCHOOL BREAKFAST,3726.0
2004,Enfield,TITLE I IMPROVING BASIC PROGRAMS,235722.0
2004,Enfield,TITLE II PART A TEACHERS,111775.0
2004,Enfield,TITLE II PART D TECHNOLOGY,6986.0
2004,Enfield,TITLE IV   SAFE   DRUG FREE SCHOOLS,23765.0
2004,Enfield,TITLE V INNOVATIVE EDUCATION STRATEGIES,37143.0
2004,Enfield,TRANSPORTATION NONPUBLIC,120920.0
2004,Enfield,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,576764.0
2004,Enfield,YOUTH SERVICE BUREAU,32562.0
2004,Fairfield,ADULT EDUCATION   PROVIDER,9086.0
2004,Fairfield,CARL D PERKINS VOC    TECH  EDUC  ACT,63889.0
2004,Fairfield,CHILD NUTRITION STATE MATCHING GRANT,22408.0
2004,Fairfield,EDUCATION EQUALIZATION,2068725.0
2004,Fairfield,IDEA PART B  SECTION,1329761.0
2004,Fairfield,IDEA SLIVER GRANT,31800.0
2004,Fairfield,MAGNET SCHOOL TRANSPORTATION,61200.0
2004,Fairfield,NAN,21679.8
2004,Fairfield,NATIONAL SCHOOL LUNCH,110423.91
2004,Fairfield,NONPUBLIC HEALTH SERVICES,60589.0
2004,Fairfield,OPEN CHOICE,161668.0
2004,Fairfield,SPEC ED AG  PLACEMENTS   EXCESS COST,1141818.0
2004,Fairfield,TITLE I IMPROVING BASIC PROGRAMS,197880.0
2004,Fairfield,TITLE II PART A TEACHERS,191252.0
2004,Fairfield,TITLE II PART D TECHNOLOGY,7793.0
2004,Fairfield,TITLE IV   SAFE   DRUG FREE SCHOOLS,25031.0
2004,Fairfield,TITLE V INNOVATIVE EDUCATION STRATEGIES,40434.0
2004,Fairfield,TRANSPORTATION NONPUBLIC,5392.0
2004,Fairfield,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,24991.0
2004,Fairfield,YOUTH SERVICE BUREAU,27423.0
2004,Farmington,ADULT EDUCATION   PROVIDER,2671.0
2004,Farmington,CARL D PERKINS VOC    TECH  EDUC  ACT,25465.0
2004,Farmington,CHILD NUTRITION STATE MATCHING GRANT,20077.0
2004,Farmington,EDUCATION EQUALIZATION,900897.0
2004,Farmington,IDEA PART B  SECTION,434048.0
2004,Farmington,IDEA SLIVER GRANT,55225.0
2004,Farmington,INTERDISTRICT COOPERATIVE,306000.0
2004,Farmington,MAGNET SCHOOL TRANSPORTATION,45600.0
2004,Farmington,NAN,29046.2
2004,Farmington,NATIONAL SCHOOL LUNCH,83462.69
2004,Farmington,OPEN CHOICE,203906.0
2004,Farmington,SPEC ED AG  PLACEMENTS   EXCESS COST,207540.0
2004,Farmington,SPECIAL MILK PROGRAM FOR CHILDREN,1492.0
2004,Farmington,TITLE I IMPROVING BASIC PROGRAMS,85397.0
2004,Farmington,TITLE II PART A TEACHERS,51100.0
2004,Farmington,TITLE II PART D TECHNOLOGY,2196.0
2004,Farmington,TITLE IV   SAFE   DRUG FREE SCHOOLS,14809.0
2004,Farmington,TITLE V INNOVATIVE EDUCATION STRATEGIES,13853.0
2004,Farmington,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,41983.0
2004,Farmington,YOUTH SERVICE BUREAU,14000.0
2004,Franklin,ADULT EDUCATION   COOPERATIVE,2510.0
2004,Franklin,CHILD NUTRITION STATE MATCHING GRANT,765.0
2004,Franklin,EDUCATION EQUALIZATION,780622.0
2004,Franklin,IDEA PART B  SECTION,33084.0
2004,Franklin,NAN,2326.3
2004,Franklin,NATIONAL SCHOOL LUNCH,4363.9400000000005
2004,Franklin,SPEC ED AG  PLACEMENTS   EXCESS COST,27475.0
2004,Franklin,TITLE I IMPROVING BASIC PROGRAMS,10709.0
2004,Franklin,TITLE II PART A TEACHERS,4595.0
2004,Franklin,TITLE II PART D TECHNOLOGY,257.0
2004,Franklin,TITLE IV   SAFE   DRUG FREE SCHOOLS,655.0
2004,Franklin,TITLE V INNOVATIVE EDUCATION STRATEGIES,1606.0
2004,Franklin,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,41839.0
2004,Glastonbury,ADULT EDUCATION   COOPERATIVE,4665.0
2004,Glastonbury,CARL D PERKINS VOC    TECH  EDUC  ACT,34637.0
2004,Glastonbury,CHILD NUTRITION STATE MATCHING GRANT,22187.0
2004,Glastonbury,EDUCATION EQUALIZATION,3723771.0
2004,Glastonbury,IDEA PART B  SECTION,431312.0
2004,Glastonbury,MAGNET SCHOOL TRANSPORTATION,269830.0
2004,Glastonbury,NAN,27782.86
2004,Glastonbury,NATIONAL SCHOOL LUNCH,80318.36
2004,Glastonbury,OPEN CHOICE,81053.0
2004,Glastonbury,SCHOOL BREAKFAST PROGRAM,3431.0
2004,Glastonbury,SPEC ED AG  PLACEMENTS   EXCESS COST,650013.0
2004,Glastonbury,TITLE II PART A TEACHERS,80000.0
2004,Glastonbury,TITLE III PART A ENGLISH LANG  ACQUIS,5000.0
2004,Glastonbury,TITLE IV   SAFE   DRUG FREE SCHOOLS,11500.0
2004,Glastonbury,TITLE V INNOVATIVE EDUCATION STRATEGIES,10000.0
2004,Glastonbury,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,182522.0
2004,Glastonbury,VOCATIONAL AGRICULTURE,48999.0
2004,Glastonbury,YOUTH SERVICE BUREAU,19642.0
2004,Granby,ADULT EDUCATION   COOPERATIVE,1952.0
2004,Granby,CHILD NUTRITION STATE MATCHING GRANT,667.0
2004,Granby,EDUCATION EQUALIZATION,3890627.0
2004,Granby,IDEA PART B  SECTION,298722.0
2004,Granby,INTERDISTRICT COOPERATIVE,80330.0
2004,Granby,MAGNET SCHOOL TRANSPORTATION,15600.0
2004,Granby,NAN,2487.07
2004,Granby,NATIONAL SCHOOL LUNCH,11386.61
2004,Granby,OPEN CHOICE,69536.0
2004,Granby,SPEC ED AG  PLACEMENTS   EXCESS COST,40228.0
2004,Granby,TITLE I IMPROVING BASIC PROGRAMS,26821.0
2004,Granby,TITLE II PART A TEACHERS,24534.0
2004,Granby,TITLE IV   SAFE   DRUG FREE SCHOOLS,4398.0
2004,Granby,TITLE V INNOVATIVE EDUCATION STRATEGIES,6982.0
2004,Granby,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,96799.0
2004,Granby,YOUTH SERVICE BUREAU,14000.0
2004,Greenwich,ADULT EDUCATION   PROVIDER,21.0
2004,Greenwich,BILINGUAL EDUCATION,39802.0
2004,Greenwich,CARL D PERKINS VOC    TECH  EDUC  ACT,78138.0
2004,Greenwich,CHILD NUTRITION STATE MATCHING GRANT,28870.0
2004,Greenwich,COMPREHENSIVE SCHOOL REFORM,52650.0
2004,Greenwich,EARLY READING SUCCESS   COMPETITIVE,39383.0
2004,Greenwich,EDUCATION EQUALIZATION,1967171.0
2004,Greenwich,IDEA PART B  SECTION,1818505.0
2004,Greenwich,IDEA SLIVER GRANT,50000.0
2004,Greenwich,NAN,80857.0
2004,Greenwich,NATIONAL SCHOOL LUNCH,201234.0
2004,Greenwich,NONPUBLIC HEALTH SERVICES,4543.0
2004,Greenwich,SCHOOL BREAKFAST PROGRAM,3093.0
2004,Greenwich,SCHOOL READINESS  SEVERE NEED SCHOOLS,42125.0
2004,Greenwich,SPEC ED AG  PLACEMENTS   EXCESS COST,1355207.0
2004,Greenwich,STATE SCHOOL BREAKFAST,3246.0
2004,Greenwich,TITLE I IMPROVING BASIC PROGRAMS,413315.0
2004,Greenwich,TITLE II PART A TEACHERS,238547.0
2004,Greenwich,TITLE II PART D TECHNOLOGY,9912.0
2004,Greenwich,TITLE III PART A ENGLISH LANG  ACQUIS,89485.0
2004,Greenwich,TITLE IV   SAFE   DRUG FREE SCHOOLS,33889.0
2004,Greenwich,TITLE V INNOVATIVE EDUCATION STRATEGIES,11848.0
2004,Greenwich,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,794.0
2004,Griswold,ADULT EDUCATION   COOPERATIVE,47208.0
2004,Griswold,CARL D PERKINS VOC    TECH  EDUC  ACT,22343.0
2004,Griswold,CHILD NUTRITION STATE MATCHING GRANT,6985.0
2004,Griswold,EDUCATION EQUALIZATION,8933413.0
2004,Griswold,IDEA PART B  SECTION,272053.0
2004,Griswold,IDEA SLIVER GRANT,11500.0
2004,Griswold,NAN,27075.62
2004,Griswold,NATIONAL SCHOOL LUNCH,79145.26000000001
2004,Griswold,NONPUBLIC HEALTH SERVICES,22406.0
2004,Griswold,SCHOOL BREAKFAST PROGRAM,13377.0
2004,Griswold,SPEC ED AG  PLACEMENTS   EXCESS COST,323366.0
2004,Griswold,SPECIAL MILK PROGRAM FOR CHILDREN,1742.0
2004,Griswold,STATE SCHOOL BREAKFAST,3060.0
2004,Griswold,TITLE I IMPROVING BASIC PROGRAMS,273760.0
2004,Griswold,TITLE II PART A TEACHERS,91799.0
2004,Griswold,TITLE II PART D TECHNOLOGY,6580.0
2004,Griswold,TITLE IV   SAFE   DRUG FREE SCHOOLS,8687.0
2004,Griswold,TITLE V INNOVATIVE EDUCATION STRATEGIES,10824.0
2004,Griswold,TRANSPORTATION NONPUBLIC,8539.0
2004,Griswold,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,362605.0
