City,report_year,index,Assignment Category,Educator Type,FTE Count,OrganizationCode,OrganizationType,Education spending,Enrollment
BOZRAH,2009,Bozrah School District,Counselors  Social Workers  and School Psychologists,Certified,0.4,0130011,Public School Districts,5320790.0,391.67
BRANFORD,2009,Branford School District,Administrators  Coordinators and Department Chairs - School Level,Certified,14.8,0140011,Public School Districts,49602424.0,3536.87
BRANFORD,2009,Branford School District,General Education - Teachers and Instructors,Certified,245.5,0140011,Public School Districts,49602424.0,3536.87
BRANFORD,2009,Branford School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,20.2,0140011,Public School Districts,49602424.0,3536.87
BRANFORD,2009,Branford School District,Library/Media - Support Staff,Non-Certified,3.4,0140011,Public School Districts,49602424.0,3536.87
BRANFORD,2009,Branford School District,School Nurses,Non-Certified,6.0,0140011,Public School Districts,49602424.0,3536.87
BRANFORD,2009,Branford School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,56.2,0140011,Public School Districts,49602424.0,3536.87
BRANFORD,2009,Branford School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,164.3,0140011,Public School Districts,49602424.0,3536.87
BRANFORD,2009,Branford School District,Special Education - Teachers and Instructors,Certified,31.5,0140011,Public School Districts,49602424.0,3536.87
BRANFORD,2009,Branford School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,3.0,0140011,Public School Districts,49602424.0,3536.87
BRANFORD,2009,Branford School District,Instructional Specialists Who Support Teachers,Certified,7.9,0140011,Public School Districts,49602424.0,3536.87
BRANFORD,2009,Branford School District,Library/Media - Specialists (Certified),Certified,7.0,0140011,Public School Districts,49602424.0,3536.87
BRANFORD,2009,Branford School District,Counselors  Social Workers  and School Psychologists,Certified,19.0,0140011,Public School Districts,49602424.0,3536.87
BRIDGEPORT,2009,Bridgeport School District,Administrators  Coordinators and Department Chairs - School Level,Certified,67.0,0150011,Public School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Bridgeport School District,General Education - Teachers and Instructors,Certified,1204.1,0150011,Public School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Bridgeport School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,145.0,0150011,Public School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Bridgeport School District,Library/Media - Support Staff,Non-Certified,18.0,0150011,Public School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Bridgeport School District,School Nurses,Non-Certified,27.6,0150011,Public School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Bridgeport School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,186.0,0150011,Public School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Bridgeport School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,845.5,0150011,Public School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Bridgeport School District,Special Education - Teachers and Instructors,Certified,222.5,0150011,Public School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Bridgeport School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,29.0,0150011,Public School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Bridgeport School District,Instructional Specialists Who Support Teachers,Certified,77.9,0150011,Public School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Bridgeport School District,Library/Media - Specialists (Certified),Certified,30.0,0150011,Public School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Bridgeport School District,Counselors  Social Workers  and School Psychologists,Certified,125.2,0150011,Public School Districts,222867074.0,21288.93
BRIDGEPORT,2009,New Beginnings Inc Family Academy District,Administrators  Coordinators and Department Chairs - School Level,Certified,2.0,2800013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,New Beginnings Inc Family Academy District,General Education - Teachers and Instructors,Certified,25.6,2800013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,New Beginnings Inc Family Academy District,General Education - Paraprofessional Instructional Assistants,Non-Certified,4.0,2800013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,New Beginnings Inc Family Academy District,Library/Media - Support Staff,Non-Certified,0.0,2800013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,New Beginnings Inc Family Academy District,School Nurses,Non-Certified,1.0,2800013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,New Beginnings Inc Family Academy District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,0.0,2800013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,New Beginnings Inc Family Academy District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,7.5,2800013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,New Beginnings Inc Family Academy District,Instructional Specialists Who Support Teachers,Certified,1.0,2800013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,New Beginnings Inc Family Academy District,Counselors  Social Workers  and School Psychologists,Certified,2.0,2800013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Park City Prep Charter School District,Administrators  Coordinators and Department Chairs - School Level,Certified,2.0,2830013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Park City Prep Charter School District,General Education - Teachers and Instructors,Certified,13.0,2830013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Park City Prep Charter School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,0.0,2830013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Park City Prep Charter School District,Library/Media - Support Staff,Non-Certified,0.0,2830013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Park City Prep Charter School District,School Nurses,Non-Certified,1.0,2830013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Park City Prep Charter School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,0.0,2830013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Park City Prep Charter School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,4.0,2830013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,Park City Prep Charter School District,Counselors  Social Workers  and School Psychologists,Certified,1.0,2830013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,The Bridge Academy District,Administrators  Coordinators and Department Chairs - School Level,Certified,2.0,2690013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,The Bridge Academy District,General Education - Teachers and Instructors,Certified,18.8,2690013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,The Bridge Academy District,General Education - Paraprofessional Instructional Assistants,Non-Certified,4.0,2690013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,The Bridge Academy District,Library/Media - Support Staff,Non-Certified,0.0,2690013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,The Bridge Academy District,School Nurses,Non-Certified,1.0,2690013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,The Bridge Academy District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,0.0,2690013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,The Bridge Academy District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,6.2,2690013,Public Charter School Districts,222867074.0,21288.93
BRIDGEPORT,2009,The Bridge Academy District,Counselors  Social Workers  and School Psychologists,Certified,0.8,2690013,Public Charter School Districts,222867074.0,21288.93
BRISTOL,2009,Bristol School District,Administrators  Coordinators and Department Chairs - School Level,Certified,29.0,0170011,Public School Districts,96364000.0,8913.78
BRISTOL,2009,Bristol School District,General Education - Teachers and Instructors,Certified,521.3,0170011,Public School Districts,96364000.0,8913.78
BRISTOL,2009,Bristol School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,10.9,0170011,Public School Districts,96364000.0,8913.78
BRISTOL,2009,Bristol School District,Library/Media - Support Staff,Non-Certified,14.0,0170011,Public School Districts,96364000.0,8913.78
BRISTOL,2009,Bristol School District,School Nurses,Non-Certified,16.0,0170011,Public School Districts,96364000.0,8913.78
BRISTOL,2009,Bristol School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,112.5,0170011,Public School Districts,96364000.0,8913.78
BRISTOL,2009,Bristol School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,365.6,0170011,Public School Districts,96364000.0,8913.78
BRISTOL,2009,Bristol School District,Special Education - Teachers and Instructors,Certified,78.7,0170011,Public School Districts,96364000.0,8913.78
BRISTOL,2009,Bristol School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,19.1,0170011,Public School Districts,96364000.0,8913.78
BRISTOL,2009,Bristol School District,Instructional Specialists Who Support Teachers,Certified,35.4,0170011,Public School Districts,96364000.0,8913.78
BRISTOL,2009,Bristol School District,Library/Media - Specialists (Certified),Certified,5.8,0170011,Public School Districts,96364000.0,8913.78
BRISTOL,2009,Bristol School District,Counselors  Social Workers  and School Psychologists,Certified,36.2,0170011,Public School Districts,96364000.0,8913.78
BROOKFIELD,2009,Brookfield School District,Administrators  Coordinators and Department Chairs - School Level,Certified,9.2,0180011,Public School Districts,37278699.0,3029.69
BROOKFIELD,2009,Brookfield School District,General Education - Teachers and Instructors,Certified,182.1,0180011,Public School Districts,37278699.0,3029.69
BROOKFIELD,2009,Brookfield School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,12.6,0180011,Public School Districts,37278699.0,3029.69
BROOKFIELD,2009,Brookfield School District,Library/Media - Support Staff,Non-Certified,4.0,0180011,Public School Districts,37278699.0,3029.69
BROOKFIELD,2009,Brookfield School District,School Nurses,Non-Certified,7.2,0180011,Public School Districts,37278699.0,3029.69
BROOKFIELD,2009,Brookfield School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,54.0,0180011,Public School Districts,37278699.0,3029.69
BROOKFIELD,2009,Brookfield School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,120.5,0180011,Public School Districts,37278699.0,3029.69
BROOKFIELD,2009,Brookfield School District,Special Education - Teachers and Instructors,Certified,18.3,0180011,Public School Districts,37278699.0,3029.69
BROOKFIELD,2009,Brookfield School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,4.6,0180011,Public School Districts,37278699.0,3029.69
BROOKFIELD,2009,Brookfield School District,Instructional Specialists Who Support Teachers,Certified,7.3,0180011,Public School Districts,37278699.0,3029.69
BROOKFIELD,2009,Brookfield School District,Library/Media - Specialists (Certified),Certified,3.0,0180011,Public School Districts,37278699.0,3029.69
BROOKFIELD,2009,Brookfield School District,Counselors  Social Workers  and School Psychologists,Certified,13.0,0180011,Public School Districts,37278699.0,3029.69
